health,stamina,x,y,z,action,key_press
63,12,111.64,469.87,420.47,dodge,space
41,25,-340.31,-104.26,-405.91,move_right,d
18,56,-1.62,-154.16,270.9,dodge,space
16,41,366.3,-476.96,127.53,dodge,space
24,3,-145.47,-96.99,-442.4,attack,left_click
3,0,-40.19,482.28,-72.99,move_forward,w
61,90,-385.31,192.21,-332.1,attack,left_click
20,61,-330.06,-213.99,-18.58,dodge,space
8,52,289.64,422.81,-308.85,move_left,a
6,62,277.28,-362.98,487.94,move_backward,s
67,93,-43.46,75.94,469.94,dodge,space
77,38,22.21,103.03,263.64,dodge,space
77,51,-276.71,-0.8,-88.4,dodge,space
67,77,-455.54,349.63,249.47,attack,left_click
17,37,-310.63,-264.85,-15.34,move_right,d
58,10,420.89,-269.48,-389.07,move_left,a
30,77,-321.63,230.63,179.2,move_backward,s
55,36,-395.71,-34.72,276.76,move_forward,w
28,11,245.62,-121.57,204.99,dodge,space
38,26,-432.24,213.61,481.12,move_left,a
84,84,-385.59,-341.53,384.66,move_left,a
46,66,104.09,441.7,19.96,attack,left_click
98,72,-301.43,46.04,-421.48,move_forward,w
57,70,-378.9,429.53,100.55,dodge,space
67,7,-148.35,-385.58,394.51,dodge,space
11,73,-194.28,-141.44,-255.53,move_forward,w
74,9,104.06,301.28,-119.83,move_forward,w
42,30,-411.11,-460.59,-188.93,dodge,space
59,30,-457.79,-186.38,-314.23,move_right,d
87,20,-254.24,-347.75,-218.66,dodge,space
67,1,488.53,-440.73,202.4,move_forward,w
63,82,-382.96,401.93,-52.52,move_backward,s
9,89,235.6,148.75,-145.21,move_backward,s
74,75,-472.07,380.25,377.44,move_forward,w
98,33,134.03,-95.18,-93.4,attack,left_click
14,58,-310.64,1.95,320.96,dodge,space
19,10,-26.52,280.45,324.61,move_left,a
1,87,223.66,-475.44,-361.88,move_forward,w
53,23,411.54,300.02,-146.52,move_left,a
35,36,493.48,-141.85,311.04,move_left,a
48,52,-56.89,-495.82,293.97,move_right,d
46,40,64.63,209.44,496.68,move_backward,s
75,86,288.63,49.56,-116.22,move_right,d
52,30,179.32,185.08,328.79,dodge,space
49,95,416.71,-415.44,-417.15,move_left,a
94,47,-71.75,270.19,496.02,attack,left_click
58,33,493.16,149.26,-7.7,attack,left_click
51,63,-87.77,383.2,150.88,attack,left_click
27,63,358.55,-45.03,-485.9,move_backward,s
32,80,-273.43,-41.61,-277.48,move_backward,s
67,18,-34.65,100.59,365.34,move_left,a
11,53,133.24,187.13,478.16,move_forward,w
84,81,354.7,-384.75,-264.5,move_backward,s
27,7,-377.85,75.43,162.63,move_forward,w
23,72,388.7,-22.61,-47.89,attack,left_click
94,39,-178.48,-79.63,13.57,move_forward,w
29,42,-368.83,223.81,-264.33,move_backward,s
35,40,345.12,-426.79,-227.25,dodge,space
65,29,26.63,51.37,223.5,move_backward,s
90,92,2.96,-249.77,495.55,move_backward,s
14,5,439.03,-24.4,92.39,move_forward,w
89,12,50.92,249.15,24.89,dodge,space
50,61,278.32,-485.62,-101.29,move_forward,w
39,79,-141.7,-497.4,376.81,move_right,d
63,66,486.02,92.36,168.06,move_forward,w
98,39,-14.16,183.09,189.08,move_left,a
26,26,131.64,-342.44,-328.5,move_right,d
62,82,-313.52,148.2,28.17,move_backward,s
97,85,-285.84,470.99,-427.68,attack,left_click
99,86,-73.79,-360.87,96.24,move_forward,w
34,53,-310.83,217.59,-467.89,move_backward,s
99,41,351.93,470.19,-72.48,move_right,d
55,96,140.07,108.51,498.19,dodge,space
42,64,-209.34,-352.73,-283.76,move_left,a
83,96,-191.2,108.23,291.28,move_backward,s
87,45,494.57,281.78,-236.94,move_forward,w
31,15,232.88,-459.87,269.19,move_backward,s
3,76,-291.87,141.08,-155.43,move_backward,s
6,58,-314.26,411.87,-432.63,attack,left_click
86,2,-131.36,-369.01,309.75,dodge,space
72,11,186.43,-351.53,441.28,move_right,d
29,70,220.15,198.06,-209.24,move_left,a
20,47,478.64,-4.24,-461.2,move_right,d
22,77,340.72,48.3,197.71,move_left,a
54,29,-384.02,-175.53,-497.43,attack,left_click
80,18,-186.1,331.06,-365.73,move_backward,s
24,94,156.11,-466.14,28.14,move_backward,s
24,31,178.59,-26.11,297.89,move_right,d
55,82,427.71,186.45,-255.46,attack,left_click
21,57,-164.88,235.48,475.0,move_right,d
64,98,202.98,328.29,135.56,move_forward,w
66,100,214.78,-394.89,53.92,move_left,a
89,7,9.83,418.67,-371.42,move_right,d
11,76,-252.63,105.83,-253.08,dodge,space
67,87,-134.57,-422.35,451.9,move_right,d
97,39,-307.96,400.94,-137.11,attack,left_click
75,55,262.77,298.52,275.77,move_left,a
34,15,444.72,378.66,314.41,dodge,space
90,89,-21.81,-32.67,-137.39,move_left,a
57,78,424.92,-66.99,435.11,attack,left_click
1,36,-120.46,-306.7,-297.92,move_left,a
33,93,408.98,-134.2,102.49,move_right,d
74,1,-85.18,433.33,-277.33,move_backward,s
91,9,171.62,187.65,424.24,dodge,space
85,45,428.06,152.52,79.64,dodge,space
78,1,-22.12,-276.94,273.52,move_forward,w
91,1,365.69,-99.02,-178.2,dodge,space
7,14,392.65,-468.14,106.24,attack,left_click
99,62,-421.66,-59.43,278.64,attack,left_click
2,30,-469.35,-38.01,226.38,move_backward,s
92,89,-293.92,469.9,446.75,move_left,a
28,67,-178.21,219.09,282.58,attack,left_click
55,3,66.86,224.34,-481.73,attack,left_click
91,49,124.06,-218.72,204.64,attack,left_click
10,87,-239.5,273.55,67.28,dodge,space
54,24,-27.99,240.06,-110.32,dodge,space
69,100,-409.4,-195.45,-158.96,move_forward,w
1,17,-339.96,-37.16,-487.5,move_right,d
67,69,-61.67,-6.03,232.14,move_forward,w
24,77,81.57,-420.41,-370.58,dodge,space
20,42,-211.75,473.38,441.37,move_forward,w
79,0,-76.02,417.79,248.37,move_left,a
17,56,-401.91,52.05,91.64,dodge,space
100,30,19.43,79.67,324.74,move_right,d
10,21,-347.17,338.25,62.52,dodge,space
28,100,240.44,-37.27,-144.16,move_backward,s
28,65,-97.05,-282.14,-78.7,attack,left_click
1,55,23.31,118.75,-367.52,move_forward,w
31,94,297.3,112.8,-96.09,move_right,d
92,92,-172.14,-325.3,-321.51,dodge,space
76,98,-477.84,310.45,476.44,attack,left_click
77,78,-34.54,-130.52,-486.89,move_left,a
33,69,-286.55,-271.85,110.28,move_backward,s
49,57,-125.04,420.11,-147.72,move_forward,w
33,29,-123.81,-266.69,258.94,attack,left_click
86,36,26.59,116.88,-178.61,dodge,space
19,65,339.03,245.18,-192.23,dodge,space
93,29,-128.29,-117.87,65.1,move_left,a
14,39,-385.58,3.09,36.68,move_right,d
37,32,-206.93,-66.68,142.79,attack,left_click
92,93,-17.65,52.98,487.31,dodge,space
78,47,-91.2,385.85,-270.28,move_right,d
96,17,351.97,64.4,155.01,move_backward,s
88,2,-309.53,-214.69,-132.23,move_backward,s
10,82,117.18,92.4,-406.84,move_backward,s
94,88,358.08,-186.03,-28.4,dodge,space
27,99,91.83,-315.29,378.09,move_left,a
50,62,-474.48,-184.66,-9.13,move_forward,w
92,46,-404.0,-177.96,57.5,move_backward,s
89,67,-68.35,-183.94,256.16,attack,left_click
38,40,244.84,-497.99,251.98,move_right,d
90,57,403.04,88.16,-209.44,move_backward,s
51,90,-211.12,-470.64,313.91,move_right,d
33,0,386.9,-493.14,17.33,move_left,a
69,44,217.65,155.31,-87.7,move_left,a
43,49,288.76,-475.21,455.56,attack,left_click
12,49,-495.87,39.34,195.48,attack,left_click
40,45,198.61,385.42,-434.19,move_left,a
21,67,-380.06,225.38,-99.54,move_right,d
62,67,-385.12,207.21,107.57,attack,left_click
67,2,-419.29,-75.02,347.34,move_right,d
5,42,-222.92,-241.94,494.87,move_backward,s
16,17,299.49,-495.42,62.65,attack,left_click
81,52,335.23,148.41,106.16,dodge,space
71,6,336.58,-442.48,332.18,attack,left_click
49,99,-51.05,-175.46,-421.27,attack,left_click
56,99,111.86,-345.39,287.53,dodge,space
83,36,305.92,123.78,367.17,move_right,d
60,79,-383.21,323.22,45.71,move_backward,s
46,81,334.09,-333.79,-137.3,move_right,d
17,65,316.78,-499.96,-11.22,dodge,space
4,43,-339.3,22.59,-352.38,move_forward,w
53,4,74.76,-155.01,-164.98,move_backward,s
58,12,102.35,31.57,302.68,attack,left_click
93,66,127.88,-406.73,-224.53,move_left,a
26,47,-255.06,-417.61,108.07,move_left,a
0,46,-96.96,-478.48,-38.3,dodge,space
98,15,-110.61,276.09,-28.61,move_backward,s
92,7,241.43,340.18,337.07,attack,left_click
86,92,-100.79,185.34,-171.86,move_backward,s
54,58,269.44,-471.21,-35.33,dodge,space
4,47,-73.82,143.94,-94.35,dodge,space
67,45,171.69,-128.28,492.45,move_backward,s
81,77,-181.64,379.93,218.46,dodge,space
12,18,-253.35,85.08,336.96,move_forward,w
89,71,293.38,-68.2,-185.01,move_left,a
8,21,-139.41,-265.98,-488.4,move_backward,s
49,3,60.05,498.53,282.45,move_backward,s
80,28,419.9,-360.67,168.19,move_backward,s
37,82,80.96,97.97,-73.21,move_left,a
88,66,113.92,400.17,-231.37,move_left,a
55,98,-127.14,-147.11,114.35,move_right,d
16,86,-454.62,-410.9,70.89,attack,left_click
19,29,352.88,81.38,417.35,move_forward,w
28,64,154.89,366.5,240.04,move_right,d
97,63,6.41,480.56,-67.78,move_left,a
97,69,-167.1,482.47,341.33,move_backward,s
6,38,-33.66,122.9,181.67,move_backward,s
78,60,-312.98,378.38,117.02,dodge,space
88,34,-34.51,80.43,-43.77,move_backward,s
69,11,-114.0,-131.0,-38.11,move_right,d
49,39,-362.19,-195.65,-354.32,move_backward,s
73,87,-321.0,-346.9,149.03,dodge,space
68,69,347.86,95.17,-64.16,move_left,a
45,45,-116.41,251.95,421.73,move_forward,w
28,79,-9.03,117.52,-352.94,move_right,d
2,82,482.03,-469.92,-215.88,move_left,a
64,38,419.74,-95.0,465.21,move_forward,w
85,57,44.11,383.48,354.04,dodge,space
29,25,-474.66,478.65,221.88,move_left,a
70,19,-220.71,396.45,-424.59,move_backward,s
87,12,492.53,-261.85,398.85,move_right,d
54,96,-160.68,196.08,499.53,attack,left_click
18,90,19.43,-17.63,-465.69,move_forward,w
26,95,163.28,-425.78,192.52,move_right,d
0,91,356.94,-366.63,453.69,move_right,d
12,27,290.95,-125.44,109.96,move_backward,s
69,35,115.96,326.83,439.0,move_right,d
95,79,-397.98,-354.12,-390.16,move_left,a
23,57,12.43,42.8,408.08,attack,left_click
61,6,204.1,235.52,446.43,move_backward,s
8,60,53.4,304.43,104.12,dodge,space
69,24,224.21,-87.51,-367.99,move_left,a
20,54,472.51,-313.38,-329.62,dodge,space
22,27,359.25,281.18,-176.68,move_forward,w
21,40,268.8,284.98,8.7,move_left,a
47,100,180.25,-218.17,215.16,move_backward,s
82,26,207.73,-343.93,-171.31,move_right,d
20,36,-328.68,48.32,-306.45,move_forward,w
18,16,94.08,440.11,-421.09,move_backward,s
71,63,140.55,-440.0,285.47,move_left,a
32,47,-38.36,-197.41,-247.64,move_left,a
73,45,289.98,-50.12,-299.9,move_left,a
58,64,76.47,269.56,-39.58,move_right,d
83,71,-98.87,252.68,-276.88,dodge,space
44,61,462.65,-485.03,-447.29,move_right,d
89,48,-295.54,-269.27,-365.63,dodge,space
14,15,488.64,372.0,-210.66,move_backward,s
77,99,421.71,409.93,285.83,move_right,d
79,70,-144.08,62.75,13.42,attack,left_click
23,33,16.42,44.77,-166.97,dodge,space
26,75,-122.6,281.3,-106.49,move_forward,w
0,76,-105.61,437.83,192.92,move_forward,w
53,64,-321.05,-335.32,109.52,move_backward,s
47,5,111.23,-183.96,-148.52,move_right,d
64,9,451.83,27.83,23.85,move_right,d
7,41,-219.64,-125.0,315.09,move_forward,w
65,78,-30.33,200.43,-374.76,move_left,a
89,72,-396.81,387.8,-27.63,move_forward,w
41,49,142.36,165.17,458.46,attack,left_click
56,39,85.76,20.03,360.07,move_right,d
56,81,378.23,-185.57,-352.41,move_backward,s
45,36,-14.93,-196.11,476.35,move_right,d
99,83,48.09,-350.71,177.4,move_backward,s
87,23,15.09,-221.25,304.62,move_right,d
15,29,-481.18,-365.78,-446.08,attack,left_click
27,73,-281.88,-11.42,388.0,dodge,space
66,10,235.34,426.04,197.33,dodge,space
71,22,427.32,-104.66,316.78,dodge,space
71,13,-297.31,124.16,320.02,dodge,space
5,97,-396.11,74.24,210.03,move_forward,w
66,28,-239.59,114.83,-34.93,move_forward,w
25,23,-299.81,-184.96,-499.45,dodge,space
36,11,479.77,-206.36,-257.4,move_right,d
3,39,-382.37,-210.35,-276.36,attack,left_click
9,42,385.7,-481.38,468.7,dodge,space
95,31,397.97,304.32,352.18,move_left,a
74,39,-157.58,-233.51,45.86,move_forward,w
80,73,-241.42,-371.24,371.79,dodge,space
85,17,498.41,-265.35,-169.45,move_backward,s
52,29,-19.17,62.51,-196.39,dodge,space
65,59,435.31,53.58,196.87,move_right,d
10,8,361.25,-314.48,254.56,move_left,a
16,70,255.05,250.17,251.88,move_left,a
14,31,-218.2,-406.97,-407.31,dodge,space
7,12,-448.78,15.19,497.95,move_left,a
98,42,-283.42,-103.56,375.66,dodge,space
28,30,147.9,-139.35,480.42,move_backward,s
65,5,-199.58,106.67,32.02,dodge,space
19,71,55.77,-392.48,-314.81,move_right,d
82,16,-380.64,-96.79,467.15,dodge,space
66,99,90.4,-122.31,197.79,move_left,a
93,10,90.39,-431.04,-350.41,move_right,d
54,15,98.44,154.52,-114.41,move_right,d
16,23,-176.2,-150.22,427.54,move_forward,w
88,31,306.04,-122.86,204.04,move_backward,s
46,64,-178.62,-398.15,300.28,move_forward,w
57,28,47.68,-159.46,-110.96,move_backward,s
25,63,-454.26,-197.9,-446.47,move_right,d
66,84,61.42,3.71,412.64,move_backward,s
5,41,-72.56,252.08,-288.61,move_left,a
18,25,372.27,-396.26,118.37,dodge,space
6,20,262.32,-227.74,296.57,attack,left_click
15,50,-295.2,-163.07,-51.06,move_left,a
44,39,-78.71,389.64,239.17,move_right,d
84,93,93.2,140.17,-9.42,dodge,space
3,12,-224.16,184.91,482.16,move_forward,w
1,87,-66.09,346.87,211.36,dodge,space
58,88,416.25,184.08,-214.72,move_forward,w
68,15,-454.36,105.03,-201.93,dodge,space
58,20,61.19,-36.75,-171.62,move_backward,s
76,21,-266.28,-470.03,-145.72,attack,left_click
6,14,0.61,355.94,464.61,move_backward,s
33,96,-413.3,-417.82,376.92,move_forward,w
61,29,-142.06,169.3,-388.18,move_right,d
2,44,36.11,236.83,-138.95,attack,left_click
12,65,363.39,-127.91,-439.02,move_backward,s
28,46,105.01,168.06,-340.78,attack,left_click
56,5,-87.84,156.86,185.07,move_left,a
19,60,406.51,-52.97,267.7,move_right,d
50,15,341.49,-120.74,-112.29,move_right,d
65,78,-446.49,372.62,399.61,dodge,space
28,16,-258.25,-348.78,-215.72,attack,left_click
34,54,88.7,-399.64,-65.76,move_forward,w
42,60,-288.77,-18.25,-346.01,move_forward,w
50,45,452.64,-352.1,-79.74,attack,left_click
51,65,119.66,476.58,-360.4,attack,left_click
100,88,477.38,-452.09,479.61,dodge,space
58,2,-162.54,92.7,265.07,dodge,space
27,37,-133.16,-214.66,-302.1,move_left,a
73,88,60.19,-37.65,-24.07,move_left,a
59,24,100.4,-237.66,-198.0,attack,left_click
94,83,-56.09,-128.32,448.88,move_forward,w
8,81,-425.25,398.54,-20.66,move_forward,w
4,25,-480.75,142.92,95.46,attack,left_click
14,89,-12.63,-470.09,435.08,move_right,d
0,99,315.81,55.45,-259.18,move_right,d
99,49,73.83,-16.77,61.58,dodge,space
35,91,319.12,-491.88,238.19,move_right,d
68,15,158.52,296.43,406.34,attack,left_click
95,5,176.38,-214.06,141.31,move_right,d
38,41,-494.68,443.73,293.41,attack,left_click
36,77,-242.16,-361.99,-408.57,attack,left_click
66,79,215.65,-140.47,-489.41,move_right,d
89,60,-256.64,32.23,-225.92,dodge,space
68,0,21.26,-347.91,-391.88,dodge,space
82,98,255.05,469.26,-400.53,move_forward,w
38,9,232.72,-459.74,-420.01,move_backward,s
13,68,39.74,-481.9,418.41,move_forward,w
73,8,400.38,129.17,401.02,attack,left_click
60,21,116.92,-186.47,-338.19,move_left,a
28,94,170.25,-263.7,92.93,move_forward,w
46,33,-305.19,-462.97,203.42,attack,left_click
89,45,-219.22,-177.28,-235.89,move_backward,s
12,15,-71.08,174.7,107.19,move_forward,w
87,6,484.12,-143.65,-321.6,move_left,a
6,31,125.76,-170.03,194.25,attack,left_click
29,7,440.12,240.55,286.18,move_left,a
50,26,128.92,-250.96,129.44,attack,left_click
10,7,30.59,-435.79,408.1,move_left,a
28,39,-30.15,-413.02,-431.0,dodge,space
20,72,-123.64,491.04,-73.02,attack,left_click
70,44,126.33,-251.25,-210.86,move_forward,w
21,51,-402.35,425.38,-268.0,attack,left_click
18,12,-42.75,-185.49,446.43,dodge,space
47,40,72.09,-214.43,99.58,move_left,a
65,99,-497.0,-494.83,25.53,move_right,d
74,89,37.5,46.79,229.64,attack,left_click
11,41,-131.8,-137.28,-144.34,move_forward,w
35,60,9.58,211.16,219.42,move_left,a
31,26,-317.53,-384.21,406.28,move_forward,w
19,14,166.7,-103.4,-360.89,move_backward,s
50,81,-197.26,-90.91,-127.86,dodge,space
53,6,271.67,385.26,48.84,dodge,space
58,43,213.55,34.41,-252.63,move_left,a
97,45,155.86,-441.92,378.51,move_forward,w
92,13,181.68,233.66,-302.1,move_left,a
73,62,429.86,336.7,354.0,move_left,a
18,91,435.2,301.83,8.06,attack,left_click
56,72,234.0,-445.41,-7.72,move_left,a
0,24,-401.36,436.13,-81.16,attack,left_click
19,87,-43.63,453.23,275.32,dodge,space
6,27,-463.61,172.33,182.25,move_forward,w
43,85,238.26,80.52,80.7,dodge,space
100,69,-108.01,-416.06,-347.12,move_left,a
96,93,82.44,-201.03,-381.77,move_backward,s
57,66,356.13,180.1,480.98,dodge,space
81,1,125.94,349.69,-43.61,move_right,d
67,31,-61.77,355.94,53.73,attack,left_click
32,56,-110.17,159.06,-27.69,move_backward,s
44,15,-335.32,-13.11,473.52,move_forward,w
17,17,-457.47,-223.78,-165.12,move_left,a
67,78,37.34,-261.55,-65.83,dodge,space
25,26,349.76,235.36,156.14,attack,left_click
14,29,261.92,-244.02,-28.0,move_backward,s
25,59,-115.54,-284.39,-319.93,move_forward,w
43,90,-94.52,263.4,176.24,move_left,a
68,0,-209.67,263.21,-447.95,move_backward,s
24,50,-121.95,-47.57,-397.42,attack,left_click
60,27,-388.5,-420.5,-344.01,attack,left_click
21,72,-400.74,76.59,466.54,move_backward,s
69,78,-212.24,249.32,453.78,move_right,d
87,59,40.01,-54.8,415.83,move_forward,w
81,29,-204.93,-362.1,120.34,move_backward,s
9,23,-3.17,-375.95,-492.83,attack,left_click
78,49,435.13,-482.51,-450.04,dodge,space
3,50,-369.16,351.87,-109.2,move_left,a
33,39,188.49,154.46,412.18,attack,left_click
79,43,269.51,17.12,-452.42,move_backward,s
22,52,-319.03,399.65,-385.89,move_backward,s
98,34,-187.06,-263.09,-296.55,dodge,space
89,25,-354.43,164.64,161.75,move_right,d
80,65,320.71,264.47,111.92,dodge,space
67,1,-378.63,234.56,321.36,dodge,space
25,28,-203.42,-470.8,409.79,attack,left_click
43,19,-89.68,453.14,311.7,move_forward,w
89,11,114.58,410.34,262.86,attack,left_click
97,52,-362.32,331.5,96.08,dodge,space
35,86,327.57,-77.85,212.87,move_backward,s
77,69,262.64,-351.56,385.94,move_forward,w
46,8,-425.76,465.96,-40.71,dodge,space
78,7,-154.82,354.62,-327.57,move_right,d
54,28,113.19,-45.88,42.48,move_left,a
18,35,200.28,336.15,257.97,dodge,space
46,51,-168.65,185.14,-101.77,move_backward,s
77,29,-292.6,-221.71,399.39,move_backward,s
35,24,437.85,82.05,-244.43,move_right,d
73,99,-77.37,245.0,-312.98,dodge,space
15,25,335.72,-86.35,174.71,move_backward,s
51,51,427.2,-38.46,262.94,move_forward,w
75,23,-188.79,-189.04,-94.08,move_forward,w
37,14,423.6,-410.32,469.78,dodge,space
37,83,-17.39,174.36,135.4,move_backward,s
0,31,-254.07,370.71,248.07,move_right,d
66,89,-192.34,-309.96,493.82,move_backward,s
70,30,-293.86,-122.79,433.8,move_left,a
98,42,129.73,340.96,-353.86,dodge,space
25,76,457.95,266.47,-151.03,move_left,a
87,11,-455.35,391.19,-343.34,dodge,space
51,4,120.51,-329.63,4.01,move_right,d
35,87,279.29,276.51,446.33,move_right,d
88,65,142.96,-235.61,-488.35,attack,left_click
9,82,-464.63,-317.73,365.25,attack,left_click
50,82,-242.95,-372.24,-350.54,move_backward,s
26,22,-307.77,-104.2,419.56,move_forward,w
8,96,-168.1,97.77,-331.8,move_left,a
16,21,45.85,134.04,-499.5,dodge,space
42,50,250.05,-178.99,-471.43,move_backward,s
26,8,240.11,-215.79,-410.53,move_forward,w
50,22,-204.84,417.1,-2.28,dodge,space
16,67,-23.9,-277.8,95.0,dodge,space
88,77,161.38,-100.01,-124.34,attack,left_click
20,45,424.72,-230.1,-477.47,move_forward,w
52,36,298.73,-467.98,261.69,dodge,space
64,64,-373.21,203.97,359.55,dodge,space
81,81,-320.22,89.31,-288.68,move_left,a
40,6,-473.86,186.64,445.9,move_forward,w
32,48,-148.06,-43.85,-43.05,move_backward,s
55,32,-236.7,-360.63,-308.59,move_right,d
59,50,-256.64,-186.09,241.59,dodge,space
81,44,252.7,495.39,330.65,move_forward,w
58,88,143.49,-249.77,-239.93,move_right,d
24,85,-168.27,17.17,254.28,dodge,space
25,8,119.45,-341.66,375.02,attack,left_click
92,57,271.53,-98.24,-278.28,attack,left_click
100,46,58.85,-2.26,-493.5,move_left,a
22,53,-4.26,281.29,333.59,attack,left_click
80,29,325.1,-157.95,-258.26,attack,left_click
51,50,-165.14,493.51,141.06,move_right,d
82,80,-423.51,-462.44,59.7,move_left,a
46,85,203.32,238.72,-122.25,move_right,d
11,78,-263.9,-167.72,-110.65,move_backward,s
19,1,89.71,-389.81,144.75,move_right,d
75,16,490.11,353.97,94.57,move_left,a
28,93,97.31,-429.57,236.98,move_left,a
51,60,228.1,212.82,-467.74,move_left,a
80,27,-350.67,277.72,-469.63,dodge,space
71,32,339.74,-154.98,389.89,attack,left_click
42,24,-220.38,409.48,-234.78,move_left,a
33,16,149.62,-51.95,-439.53,attack,left_click
12,9,-70.71,365.99,-184.38,move_right,d
60,6,253.06,-155.31,-165.07,move_right,d
8,69,54.91,-313.23,-327.31,attack,left_click
31,10,438.65,405.08,378.53,move_forward,w
2,69,408.02,-417.03,337.65,attack,left_click
16,20,-455.58,408.96,-163.04,move_backward,s
83,63,361.63,379.98,-194.52,move_left,a
98,90,232.1,-309.27,-132.72,dodge,space
28,71,-430.32,-232.63,-84.8,move_backward,s
39,12,220.15,-79.75,-40.64,move_forward,w
53,21,9.76,-276.25,-121.81,dodge,space
68,24,-355.47,368.2,-215.35,move_right,d
73,43,168.65,-436.93,80.4,move_backward,s
15,81,-459.19,-190.07,141.02,move_forward,w
18,1,-450.74,219.14,-109.66,move_forward,w
62,1,130.44,-71.1,-139.84,attack,left_click
29,46,-253.46,-402.22,310.47,move_right,d
49,87,496.74,-346.36,-193.61,dodge,space
81,56,-245.67,-292.1,-139.3,dodge,space
74,21,284.74,-176.56,418.25,move_left,a
52,54,82.82,-127.86,-446.96,move_backward,s
78,13,-25.86,-101.76,11.37,attack,left_click
76,64,-108.84,163.32,301.59,move_left,a
30,43,133.58,367.87,288.14,move_forward,w
26,66,36.46,217.27,416.82,move_backward,s
62,20,-215.39,-361.13,455.79,attack,left_click
56,4,276.87,246.44,436.68,move_forward,w
94,15,-295.24,-412.81,171.3,move_forward,w
